C-----;?
SQNR=1080;DATE=25-05-27;TIME=00:18:00;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=5;IFAN=160;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1095;DATE=25-05-27;TIME=00:18:15;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=141;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1110;DATE=25-05-27;TIME=00:18:30;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=157;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1125;DATE=25-05-27;TIME=00:18:45;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=84;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1140;DATE=25-05-27;TIME=00:19:00;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=105;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1155;DATE=25-05-27;TIME=00:19:15;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=175;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1170;DATE=25-05-27;TIME=00:19:30;STAT=202222;TMPA=8;TMPP=89;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=124;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1185;DATE=25-05-27;TIME=00:19:45;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=5;IFAN=123;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
C-----;?
SQNR=1200;DATE=25-05-27;TIME=00:20:00;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=78;IHEA=1232;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
V-----; SWVNR=2001253;SQNDL=1200;DATE=25-05-27;TIME=00:20:05;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=10;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=15;FNDLY=30;OSTRG=5;DBGFL=0;ASIRE=900;DBGRE=900;MPPFL=-1;
SQNR=1215;DATE=25-05-27;TIME=00:20:15;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=180;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1230;DATE=25-05-27;TIME=00:20:30;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=66;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=1245;DATE=25-05-27;TIME=00:20:45;STAT=202222;TMPA=8;TMPP=88;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=123;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
